ID,Location,Title,Salary,Summary
51df90967b46e8f0,서울,[외국계 스타트업 미소] Business Analyst,,"통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>데이터베이스·DBA>MySQL|인터넷·IT·통신·모바일·게임>데이터베이스..."
872035f47cfd4850,대한민국,자산운용팀 전략/리스크팀 퀀트(겨울방학 인턴),,"공자의 경우 관련 과목 12학점 이상 이수 - Microsoft 엑셀 능숙자 선택 사항 (평가 가산점) - 
Python 또는 VBA 등 코딩 Skill 보유 - 관련 업종에서 2개월 이상 인턴쉽 또는 근무 경력 보유 - 관련..."
21d2c5a3f43370e1,성남 분당구,[ HDC 랩스 ] 2022년 상반기 경력,,"인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>네트워크..."
9f6ca44bd1c54a7b,청주 오창읍,2022년 2월 경력사원 (품질),,"경력 - 프로그래밍 언어(R, 
Python, Visual Basic 등... 년 이상 - Embedded SW 개발 (C, C++) 실무 경력 - 
Python 활용 Big Data 분석 및 수치 해석 경험 우대사항 - BMS..."
aac8e9355cb855ac,서울,[인재풀] 아티스트 ART,,"Maya or 3D Max등의 아트웍 툴 사용 경험 Max script 또는 Mel Script의 사용 경험 C# 또는 
Python 언어에 대한 이해 및 활용 능력 아트웍 관련 툴 제작 또는 플러그인 제작 경험"
71c47ac87bb4087e,서울 관악구,기술 인턴 인공지능 응용 연구/개발 인턴,,"6개월) (협의) *모집 절차: 서류 à인터뷰(오프라인) *지원 자격: 프로그래밍 언어 활용 능력: 
Python, C, C++ 중 1가지 이상 데이터구조, 알고리즘 과목 이수 머신러닝과 딥러닝의 기본 개념 이해 머신러닝..."
de354a752cd7f42e,서울 강남구,"빅데이터, 인공지능(AI) 외 신입/경력 정규직",,"모바일·게임>빅데이터·AI(인공지능)>데이터라벨링|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝|인터넷·IT·통신·모바일·게임>데이터베이스..."
b766b1060113c310,서울 용산구,[어니컴(주)] 데이터 분석가 신입/경력,,"이상- 프로그래밍 언어: R 혹은 
Python 활용 가능- 통계 또는 기계... 데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>R|인터넷..."
053378a070533ffc,서울 강남구,DBA,,"경험이 있으신 분 MySQL 모니터링 및 트러블 슈팅 경험이 있으신 분 스크립트 언어 사용이 가능하신 분 (
Python, Shell 등) [우대요건] Kubernetes 환경 경험이 있으신 분 부하테스트를 즐겨하시는 분 긍정..."
5ab0b45dfa93411b,서울 강남구,Data Engineer 신입사원,,"분류, 개인정보 비식별화, 불량 코퍼스 필터링 등 다양한 ML 프로젝트 (예정)[자격요건]- Julia / 
Python / R 중에서 자신 있는 프로그래밍 언어가 있는 분- 하나의 데이터도 놓치지 않고 꼼꼼하게 관리할 수..."
f9a30da64da7f738,성남 분당구,[NHN SOFT] iOS 앱개발,,"통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임... 로그래머>증강현실(AR)|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷..."
3d40cfbbdc839bfc,인천 서구,센서 계측 관련 프로그래머,,"센서 계측 자동화를 위한 데이터 및 프로그램 관련 개발자를 모집합니다.C언어 , JavaScript , 
Python 등의 기초 코딩1개 이상의 리딩이 가능하신 개발자님 모집하고 있습니다.능수능란한 코딩이 가능하신분 , 기초와..."
8164d5e7100c5968,서울,AI Frameworks Engineer Intern,,"Basic knowledge of deep learning technologies Programming with 
Python or Shell script Education Students who are currently..."
3544467a7b64376f,서울 마포구,[전문연구요원] 의료영상 리서치 엔지니어 정규직,,"학력무관직무기술: VISUALC++, 응용프로그래밍, C·C++, 
Python, AI개발 2 명 근무조건 고용형태: 정규직(수습기간3개월)근무부서... 머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python"
65d17e4704beb445,서울 중학동,네트워크 보안 담당자 채용,,"정보보안기사 등 관련 자격증을 보유하신 분 - 포렌식 업무 경험 또는 관련 자격증을 보유하신 분 - Java, 
Python 등 프로그래밍 언어가 능숙하신 분 근무조건 [근무조건] - 근무형태 : 정규직 - 모집인원 : 명..."
6ad7c43392438b73,성남 분당구,[TmaxAI/R&D] NLP(자연어/문서/음성)부문 개발자,,"DB 개발 경험이 있으신 분 [음성, 자연어처리] -관련 분야의 연구 경험 / 기본 지식 보유자 -기본적인 
Python 프로그래밍이 가능하신 분 우대사항 [리더급] -전반적으로 인공지능 자연어/문서처리 기술에 대한 이해가..."
6b46ce7e432daab8,서울 영등포구,Data Engineer & Scientist,,"리즘에 대한 깊은 이해 - Data integrity, data governance 에 대한 이해 - 
Python Data & Analytics 라이브러리 경험 (NLTK, Spacy, Scikit-Learn, PyTorch..."
5c9f84f18b1b4944,서울 강남구,2022 데이터 사이언티스트 부문,,"인터넷·IT·통신·모바일·게임>ERP·시스템분석·설계>딥러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>
Python"
4e38193c08dd3fda,서울,Data Engineer,,"Coding experience in more than one software language (ex: 
Python, R, Pandas, Javascript, Vue.js, React, Angular, and so..."
3d1690b2dd2249f8,서울 마포구,"[K디지털 트레이닝] 전액 국비지원 IT취업연계 교육 빅데이터, 인공지능",,"개발전문과정 인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터..."
b6950e35673a5474,성남 분당구,[SAPEON Korea] SDK 부문 개발자,,"인터넷·IT·통신·모바일·게임>웹프로그래머>ASP.NET|인터넷·IT·통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>백엔드|인터넷..."
87d4ea678a85b896,성남 분당구,[TmaxEdu/R&D] 연구 개발자,,"CSS, JavaScript, TypeScript [Server 개발(사용 언어)] - Java, 
Python, SQL [Framework(사용 언어)] - React.js, Spring [입사 지원 시 참고 사항..."
00b0f4d1f5f56d14,서울 마포구,모바일 운영서비스 빌드/배포/테스트 자동화 개발자,,"와 같은 컨테이너 기반 기술 이해 및 경험- 리눅스 환경에 대한 경험- 기본 스크립트 언어 경험 : 
Python / Bash / Perl 등- 지속적 통합 (Jenkins, Fastlane) 이해 및 경험- 소스형상관리..."
a5d866cb3092e1f6,서울 마곡역,빅데이터 플랫폼 데이터 엔지니어,,"험자 - S/W 관련 자격증 보유자 - AWS (Redshift, S3 등) 기반 시스템 구축 경험자 - 
Python, SAS 스킬 보유자 - DB영역 기술 전문성 보유자 - IT 전반에 대한 이해도와 경험 보유자 필수 지원..."
ebd9b7e972f551fc,서울 마포구,서버 개발자 Python(Django) Developer (신입/경력),,"유관직무 경력자 서버 개발자 
Python(Django) Developer... 있습니다.■ 자격 요건 인터넷·IT·통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임>웹프로그래머>웹개발|인터넷·IT·통신..."
b8ad49577d39559c,경기도 하남,웹개발자,"월급 3,000,000원","jsp, css, html 유경험자-JAVA,SPRING BOOT, AI 인공지능, REST API, 
PYTHON 경험-AI 이미지 인식 관련 기본 지식 (CNN등) [근무시간 및 형태] 주 5일 근무 (오전) 8시 30분..."
df21e3bb5d773616,서울 서초구,Python Programmer,,"개발 – JAVA 프로그래밍(라이브러리 활용) – Spring 프레임 워크 개발 – 
Python API 프로그래밍 우대사항 – 
Python 개발 경험 – Open Source 라이브러리 개발경험 – Web 표준에 대한 경험..."
3617e30a1af44426,성남 분당구,[NHN SOFT] Back-End 경력 개발자,,"통신·모바일·게임>웹프로그래머>
Python|인터넷·IT·통신·모바일·게임... 로그래머>증강현실(AR)|인터넷·IT·통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임>응용프로그래머>머신러닝(ML)|인터넷..."
f5c40ec89231fd10,서울 종로구,음성인식 서버 개발 및 운영 전문가,,"기반의 API 설계 및 개발 경험개발 역량– C/C++, Java, 
Python, shell script 등 리눅스 환경 실무 개발 가능– 병렬화 및... 통신·모바일·게임>응용프로그래머>
Python|인터넷·IT·통신·모바일·게임..."
9ecefce08d4b32df,성남 분당구,"[TmaxMetaverse/R&D] 게임 엔진, 게임 서버, 메타버스 스튜디오 개발자",,"유경험자 - 리액트 기반 개발 유경험자 [주 사용 언어] - C++, C# - Java Script - 
Python - Spring, React - HTML [지원 시 참고 사항] - 기술, 경험, 지식 등이 상세히 담긴..."
e3e1c9a3233eef1f,서울 영등포구,데이터 분석가 경력,,"BI(Business Intelligence) Tool 활용 가능 (Tableau, Qlik 등) - R, 
Python 활용 가능 모집기한: ~ 본 포지션 채용 시점까지 제출방법: LG그룹 채용사이트(LG Careers)를..."
2b9e604e63e7e46d,성남 분당구,[카카오커머스] 기술직군,,"우대사항 - 전자금융 감독규정, PCIDSS에 대한 실무 경험이나 이해도가 높으신 분 - JAVA, 
Python, shell script 등 개발 역량을 갖추신 분 - 웹/앱 취약점 진단 및 모의해킹 역량을 갖추신..."
